-331.319, -265.843, 106.558
-225.738, 239.561, 363.012
194.268, 125.058, 1282.86
340.931, -94.7925, 1209.11
339.548, 400.246, 1060.63
321.046, -211.816, 1064.13
228.976, -260.436, 1196.43
173.959, -197.263, 164.264
117.523, 153.005, 130.041
-129.983, -190.301, 153.69
-113.606, -387.487, 63.7282
8.64759, -412.915, 848.434
326.34, 300.725, 1332.92
-177.642, 170.226, 663.881
338.357, 32.7996, 1102.15
107.625, -381.593, 109.511
-233.1, 329.045, 1364.5
254.703, -37.4778, 66.9215
313.906, -317.702, 887.094
-149.581, -177.255, 1113.45
-226.298, -510.074, 208.626
2.48796, -34.0647, 946.771
312.585, 172.604, 1115.89
-191.919, -389.028, 770.784
-278.323, 579.578, 329.645
312.635, 421.312, 32.1356
-222.461, 315.493, 720.952
-256.275, -522.179, 834.858
836.523, 795.413, 801.884
110.775, -59.6795, 488.339
106.32, 444.99, 6.21884
-325.609, -360.055, 490.473
304.991, -78.982, 230.16
-176.015, 33.1315, 654.255
-68.9552, -98.0834, 245.844
-121.17, -365.039, 1356.58
-109.761, 37.343, 509.017
-177.02, -219.112, 360.156
334.517, 57.9405, 1319
-145.723, 427.944, 331.402
91.9596, 506.861, 567.945
165.589, -429.095, 849.167
235.273, 532.845, 1.41957
299.91, -368.474, 929.745
-184.937, 569.063, 1361.97
69.6561, 231.744, 1331.47
229.186, 418.516, 261.704
160.564, 512.559, -3.39682
-270.964, 481.316, 866.567
220.474, -364.051, 271.41
-123.173, 455.088, 712.554
-298.021, -102.177, 710.065
148.396, -309.069, 1216.04
50.8148, 216.945, 182.268
-153.552, 263.499, 354.725
-94.4601, -69.8451, 811.387
-105.857, 166.073, 1027.09
-38.7128, 221.751, 106.663
-236.745, -412.745, 860.061
324.348, -524.34, 697.197
347.439, -86.5513, 474.064
-292.682, -19.0142, 895.483
293.701, 320.823, 789.6
258.016, -250.039, 367.106
256.388, -429.953, 718.693
195.296, 330.405, 1086.2
-12.7099, -277.541, 674.244
-222.151, 277.622, 855.705
144.747, 596.151, 359.025
-91.218, 56.8478, 1070.76
-4.55746, -412.235, 507.061
-332.682, 503.355, 755.1
41.3039, 534.188, 1342.42
-332.091, 22.2956, 1384.55
-302.991, 65.9695, 1293.71
160.209, 384.965, 93.6564
-334.441, -176.547, 835.223
-122.675, 241.487, 24.1445
-123.79, -444.381, 639.975
-193.085, -458.17, 1163.71
208.6, -33.0077, 290.339
296.296, -533.612, 741.328
317.059, -517.166, 1222.35
-183.969, -507.872, 540.925
125.65, -514.288, 622.874
-163.677, 500.353, 461.975
-245.826, -122.65, 763.903
57.4961, -432.274, 474.143
-154.555, 596.492, 1173.13
128.873, -203.311, 114.96
23.6472, 432.061, 908.41
266.033, 268.122, 868.263
144.732, -523.826, 780.953
-93.6476, 313.668, 1009.46
138.651, 535.284, 549.744
280.491, -341.093, 884.325
-266.41, -532.656, 264.437
-86.1986, -37.6972, 1351.26
-57.0379, 167.999, 709.514
189.597, -32.2575, 998.554
-205.69, 98.2251, 253.946
78.0762, -189.548, 422.04
260.023, -315.405, 793.902
250.535, -106.425, 1287.31
-89.8297, -202.147, 596.888
338.046, -4.89269, 887.246
-89.099, -300.496, 735.499
-360.296, -73.0193, 91.115
-338.638, -185.38, 81.9885
342.403, 152.396, 1029.12
225.939, 167.722, 513.343
14.4156, 494.974, 183.243
-96.91, 340.821, 518.506
-87.6612, -216.69, 971.365
-354.972, -505.534, 1232.17
-111.436, -493.625, 1026.82
118.082, 241.225, 20.6469
195.112, -30.104, 105.204
52.5107, 4.09548, 777.328
172.45, 582.548, 1339.9
241.186, -330.784, 276.788
315.498, 10.3904, 112.461
344.759, 400.937, 144.123
341.427, 315.082, 819.207
206.173, 273.129, 311.637
-348.663, -319.002, 84.0404
-208.415, -547.647, 759.921
291.616, -564.402, 1304.43
-87.8769, -387.288, 1247.18
312.351, -22.0561, 603.329
291.148, 26.4945, 783.381
-90.8304, 434.291, 171.841
-211.374, -194.473, 147.012
319.2, 62.8189, 552.886
242.302, 505.522, 725.633
-234.622, 327.331, 162.804
-260.357, 65.0011, 209.741
-158.769, 576.337, 421.476
-254.973, 259.761, 638.326
159.88, -26.0628, 123.967
-269.428, 355.271, 115.471
-163.872, -147.696, 559.762
-22.7053, 540.905, 990.449
211.442, -363.645, 1307.95
-76.6397, -294.857, 437.461
322.457, -19.2701, 1145.94
