-325.168, -271.149, 109.875
-229.026, 238.898, 363.171
187.999, 124.483, 1289.11
334.457, -87.4214, 1204.07
341.014, 399.219, 1054.69
318.308, -214.82, 1067.41
229.039, -260.478, 1196.37
174.996, -204.025, 170.918
122.16, 152.093, 137.281
-131.95, -193.631, 150.512
-113.88, -387.919, 64.1981
7.58972, -419.307, 848.98
322.022, 308.144, 1335.12
-174.941, 164.594, 666.53
337.722, 32.5464, 1103.36
109.981, -388.742, 106.046
-231.786, 329.575, 1363.48
251.108, -34.2181, 63.8335
308.695, -317.375, 895.131
-149.97, -177.069, 1113.54
-235.272, -502.319, 208.769
4.37157, -29.7083, 942.434
310.641, 175.55, 1118.93
-190.451, -390.13, 772.323
-273.407, 586.954, 323.378
310.734, 415.901, 29.8095
-219.044, 315.96, 710.644
-256.415, -521.697, 834.65
-5.94207, 435.752, 802.666
110.921, -62.1799, 489.971
123.211, 434.889, 15.3381
-323.415, -362.634, 495.591
307.626, -83.6797, 236.928
-176.269, 33.7753, 654.057
-69.9799, -101.456, 244.817
-121.877, -361.736, 1360.37
-109.872, 36.7581, 508.564
-177.867, -218.078, 359.833
335.186, 54.1186, 1319.18
-145.451, 429.915, 330.694
87.19, 506.648, 567.811
165.511, -434.897, 849.105
232.917, 530.85, 3.86192
232.917, 530.85, 3.86192
-185.005, 576.983, 1360.37
69.8077, 232.218, 1331.66
226.094, 414.871, 266.592
159.679, 515.026, 3.46779
-271.174, 481.905, 866.131
220.581, -364.914, 271.085
-120.771, 455.463, 710.227
-297.957, -95.8987, 714.165
150.365, -301.974, 1212.92
52.3251, 223.887, 175.459
-160.694, 261.733, 359.946
-96.7528, -78.8586, 807.021
-104.678, 166.16, 1027.99
-34.1641, 218.679, 109.978
-242.809, -418.497, 861.775
325.768, -529.274, 705.869
340.665, -88.0789, 465.869
-291.952, -19.0283, 895.166
299.811, 321.654, 782.093
258.328, -249.333, 366.327
255.923, -432.084, 718.819
188.581, 324.8, 1082.34
188.581, 324.8, 1082.34
-225.228, 270.704, 852.792
144.522, 596.471, 359.807
-57.6135, 116.074, 1009.59
-21.6848, -397.767, 501.301
-334.602, 506.378, 749.041
43.4879, 532.442, 1344.11
-333.263, 17.0249, 1384.56
-303.12, 65.9902, 1293.55
160.855, 380.764, 95.4409
-334.993, -176.822, 834.791
-127.63, 242.726, 28.7917
-119.483, -443.706, 642.538
-197.912, -455.433, 1172.1
202.493, -35.3357, 289.959
202.493, -35.3357, 289.959
318.088, -516.853, 1222.44
-184.502, -508.664, 540.113
126.859, -515.982, 625.009
-166.923, 500.732, 463.679
-250.477, -126.164, 766.629
57.5519, -432.878, 474.45
57.5519, -432.878, 474.45
128.656, -203.085, 114.726
31.253, 415.291, 918.576
263.87, 269.164, 866.394
141.819, -515.23, 776.248
-93.5459, 313.636, 1009.68
135.321, 535.951, 550.333
276.55, -340.824, 885.944
-268.045, -529.973, 256.676
-98.76, -53.5347, 1336.76
-59.1012, 172.19, 700.988
189.431, -31.7562, 999.728
-208.018, 101.538, 252.815
77.3642, -189.68, 425.058
260.452, -313.412, 788.778
257.444, -109.165, 1286.81
-90.0453, -204.334, 596.626
332.944, -3.75884, 878.215
-89.3549, -299.73, 735.373
-360.083, -72.1885, 91.6012
-340.48, -195.214, 83.8071
342.413, 152.749, 1028.95
214.968, 177.38, 512.73
15.568, 500.196, 176.389
-96.8423, 340.743, 518.38
-87.7151, -217.137, 971.644
