-323.961, -270.869, 111.049
-225.163, 237.507, 362.205
187.959, 124.26, 1289.07
334.3, -87.4993, 1203.7
340.999, 399.468, 1054.52
318.131, -215.636, 1067.44
232.152, -255.644, 1205.08
174.979, -204.573, 170.849
122.72, 152.322, 137.772
-131.981, -194.072, 150.38
-112.622, -382.137, 55.1254
7.46731, -419.359, 848.995
321.7, 308.41, 1334.91
-174.82, 164.465, 666.485
336.042, 37.0013, 1101.82
109.823, -388.207, 106.082
-229.923, 323.443, 1363.81
250.742, -35.8548, 63.1687
308.57, -317.34, 895.153
-146.576, -180.46, 1109.03
-235.386, -502.094, 208.645
3.18625, -37.4763, 951.988
310.452, 175.901, 1118.9
-188.925, -393.17, 765.748
-273.136, 587.164, 323.062
310.334, 415.656, 29.739
-218.63, 316.819, 710.957
-252.04, -519.373, 826.052
832.449, 833.291, 824.47
107.42, -58.6781, 486.889
105.762, 448.06, 6.6142
-323.262, -362.569, 495.595
307.644, -84.2319, 236.957
-178.705, 40.6977, 661.025
-68.6968, -105.483, 246.245
-121.735, -361.804, 1360.67
-107.579, 32.8748, 515.694
-175.636, -223.953, 364.826
332.319, 62.741, 1310.46
-136.321, 421.076, 336.648
86.5362, 509.418, 565.687
161.922, -433.756, 851.785
232.722, 531.184, 3.92786
305.493, -361.939, 928.526
-186.63, 562.114, 1362.84
67.7692, 235.572, 1330.47
225.992, 414.519, 266.559
159.542, 515.258, 3.35147
-267.679, 480.665, 876.454
212.975, -365.977, 270.339
-114.035, 451.428, 712.105
-297.627, -95.5634, 714.313
150.143, -301.844, 1213.03
52.3048, 224.019, 175.625
-161.316, 260.228, 358.714
-96.6339, -78.7851, 806.965
-99.3988, 165.603, 1019.95
-34.1846, 218.562, 110.132
-242.978, -418.51, 861.64
325.675, -525.083, 708.464
340.271, -88.3335, 465.718
-290.195, -28.4549, 897.151
299.738, 321.29, 782.054
261.898, -251.375, 377.881
251.099, -436.496, 710.687
188.058, 325.025, 1082.06
-19.7718, -278.035, 673.662
-225.22, 271.408, 853.041
145.277, 591.501, 352.268
-91.1049, 54.5706, 1072.55
2.57582, -413.955, 507.611
-334.688, 506.401, 748.951
49.568, 530.771, 1344.26
-335.567, 15.559, 1382.96
-307.195, 62.9812, 1296.15
160.774, 381.877, 95.7257
-334.974, -179.984, 837.271
-127.52, 241.778, 28.6918
-119.221, -443.361, 642.557
-197.929, -455.728, 1172.13
201.453, -32.1849, 289.662
286.424, -538.141, 743.084
316.727, -511.116, 1215.98
-183.989, -515.553, 545.267
120.002, -515.142, 631.779
-171.266, 494.658, 463.886
-252.095, -129.131, 765.906
53.2419, -425.372, 468.715
-151.472, 594.338, 1175.8
134.469, -205.49, 115.519
23.7333, 433.359, 907.726
259.764, 270.155, 868.447
142.036, -514.75, 776.638
-92.2273, 312.266, 998.632
130.523, 540.512, 553.587
276.013, -340.065, 885.305
-268.012, -529.38, 256.656
-83.7027, -34.6664, 1353.71
-59.0312, 172.24, 701.072
196.791, -31.8317, 992.795
-209.892, 107.609, 255.89
77.409, -189.663, 424.82
260.394, -313.08, 788.798
257.968, -109.505, 1286.03
-90.4155, -198.473, 607.064
332.783, -4.59859, 878.253
-86.248, -301.993, 740.239
-359.159, -71.6295, 87.3057
-340.355, -195.503, 83.9749
342.408, 143.42, 1033.67
227.763, 166.127, 513.108
15.4951, 499.506, 176.316
-102.736, 347.587, 515.229
-84.0382, -212.472, 965.117
-352.887, -502.625, 1224.36
-122.191, -494.57, 1029.55
117.626, 247.85, 27.963
203.635, -34.0271, 102.37
