0.568726, 0.821832, 0.0338049
0.888401, 0.371896, -0.26914
-0.97447, 0.150136, 0.166934
-0.61312, 0.316872, -0.723655
-0.971139, -0.142392, 0.191347
-0.918671, 0.158641, -0.361768
0.646486, -0.718142, 0.25754
0.439702, -0.494096, -0.750021
0.550398, 0.109509, 0.82769
0.682873, -0.727541, -0.0660953
-0.0468808, 0.62648, 0.778026
-0.978918, -0.136388, -0.152047
-0.488103, -0.165329, -0.856984
0.953234, -0.296074, 0.0607128
0.942572, -0.323117, 0.0845752
0.138763, -0.634365, -0.760477
0.59638, 0.206795, -0.775607
-0.268524, 0.502858, 0.821601
0.0266564, -0.72091, -0.692516
0.613013, -0.778446, 0.135045
0.27496, -0.534704, 0.799055
-0.223418, 0.939876, 0.258296
0.598386, -0.271553, 0.753786
0.380669, 0.0575136, -0.922921
-0.281761, -0.359958, -0.889405
0.344685, 0.726695, 0.594228
0.801968, 0.388561, -0.453726
-0.882625, -0.351169, -0.312495
0.202433, 0.279533, 0.938553
0.634214, 0.738794, 0.227937
0.126624, -0.88766, 0.442749
-0.0965267, 0.878922, 0.467096
-0.800916, -0.541694, 0.255148
0.8749, 0.203691, -0.439387
-0.610616, 0.425978, 0.6676
0.920098, -0.342652, -0.189764
0.727956, 0.267284, -0.631379
0.367847, 0.456043, -0.810378
0.916782, 0.284609, 0.280194
-0.529798, -0.825098, 0.196285
-0.566623, 0.800933, -0.193505
-0.754977, 0.0116074, 0.655648
-0.0219411, -0.986195, 0.164127
-0.937533, -0.314615, 0.14849
0.164504, 0.311668, 0.935843
0.049261, 0.740522, -0.670224
-0.81699, 0.547493, 0.18105
0.775759, 0.0841888, -0.625388
-0.116583, -0.39649, -0.910607
0.753781, -0.436558, -0.491153
-0.509018, -0.809876, 0.29155
0.0862748, 0.258342, -0.962193
-0.195986, -0.972492, 0.125896
0.0767741, 0.873803, 0.480181
-0.0186281, 0.257264, -0.966162
0.324184, -0.924399, 0.200977
0.662249, -0.714589, 0.225362
0.394232, 0.894517, 0.210761
-0.256031, 0.817348, 0.51613
0.885795, -0.459613, 0.0642189
-0.0279513, -0.991846, -0.124339
-0.176896, 0.435854, -0.882462
0.715361, 0.283629, 0.638602
0.0500789, 0.415761, -0.908094
-0.805349, -0.563795, 0.183161
-0.54736, 0.836571, -0.0233868
0.903483, -0.417678, -0.0962517
-0.0731271, 0.0390368, 0.996558
-0.117393, 0.201458, -0.972437
0.30101, 0.117852, -0.946311
-0.703438, -0.202631, -0.68126
0.841791, -0.0330606, -0.53879
-0.300289, 0.768, -0.565688
-0.65098, 0.693224, 0.309299
0.930429, -0.180959, 0.318677
0.0526366, 0.040939, 0.997774
-0.26173, 0.885163, -0.384686
0.0444087, -0.370696, 0.927692
-0.0471309, -0.429999, 0.901598
0.401061, -0.849336, 0.343188
-0.0910406, -0.617596, 0.781209
0.225093, 0.339275, -0.91336
0.427888, 0.83714, 0.340748
-0.4525, 0.884335, 0.114874
0.19387, 0.646334, -0.738016
-0.354809, -0.462299, -0.812644
0.136571, -0.990133, -0.0313746
-0.0254279, 0.46316, 0.88591
-0.784886, 0.602444, -0.144963
-0.243207, 0.957583, 0.154547
0.227196, 0.633425, -0.739699
0.170464, 0.961198, 0.21689
-0.144142, -0.05173, 0.988204
0.760565, -0.0153186, -0.649081
0.728159, 0.135187, 0.671944
0.827409, -0.299798, 0.474884
0.288293, 0.579756, -0.762083
0.00532146, -0.483419, 0.875373
0.00353101, 0.732967, -0.680255
0.533176, 0.62966, -0.565024
